episode,reward,steps,success,total_steps
473,0.808,64,1,25483
474,0.0,16,0,25499
475,0.91,30,1,25529
476,0.0,9,0,25538
477,0.0,116,0,25654
478,0.802,66,1,25720
479,0.0,3,0,25723
480,0.784,72,1,25795
481,0.772,76,1,25871
482,0.0,44,0,25915
483,0.0,74,0,25989
484,0.42100000000000004,193,1,26182
485,0.0,45,0,26227
486,0.0,16,0,26243
487,0.718,94,1,26337
488,0.787,71,1,26408
489,0.0,39,0,26447
490,0.0,179,0,26626
491,0.0,97,0,26723
492,0.85,50,1,26773
493,0.916,28,1,26801
494,0.0,114,0,26915
495,0.0,54,0,26969
496,0.0,8,0,26977
497,0.922,26,1,27003
498,0.721,93,1,27096
499,0.0,14,0,27110
500,0.0,13,0,27123
501,0.0,34,0,27157
502,0.0,87,0,27244
503,0.0,5,0,27249
504,0.0,5,0,27254
505,0.706,98,1,27352
506,0.88,40,1,27392
507,0.0,90,0,27482
508,0.0,21,0,27503
509,0.0,57,0,27560
510,0.0,17,0,27577
511,0.0,54,0,27631
512,0.775,75,1,27706
513,0.0,13,0,27719
514,0.0,4,0,27723
515,0.0,83,0,27806
516,0.616,128,1,27934
517,0.0,20,0,27954
518,0.6910000000000001,103,1,28057
519,0.0,9,0,28066
520,0.7989999999999999,67,1,28133
521,0.0,29,0,28162
522,0.0,29,0,28191
523,0.766,78,1,28269
524,0.0,39,0,28308
525,0.0,19,0,28327
526,0.526,158,1,28485
527,0.4149999999999999,195,1,28680
528,0.0,22,0,28702
529,0.0,28,0,28730
530,0.73,90,1,28820
531,0.0,55,0,28875
532,0.0,20,0,28895
533,0.8049999999999999,65,1,28960
534,0.0,3,0,28963
535,0.706,98,1,29061
536,0.0,32,0,29093
537,0.5349999999999999,155,1,29248
538,0.844,52,1,29300
539,0.0,3,0,29303
540,0.0,27,0,29330
541,0.5740000000000001,142,1,29472
542,0.0,4,0,29476
543,0.0,17,0,29493
544,0.0,33,0,29526
545,0.0,45,0,29571
546,0.844,52,1,29623
547,0.0,18,0,29641
548,0.0,63,0,29704
549,0.0,5,0,29709
550,0.0,7,0,29716
551,0.0,119,0,29835
552,0.0,112,0,29947
553,0.0,24,0,29971
554,0.0,146,0,30117
555,0.0,39,0,30156
556,0.0,33,0,30189
557,0.0,84,0,30273
558,0.0,189,0,30462
559,0.625,125,1,30587
560,0.0,123,0,30710
561,0.0,95,0,30805
562,0.0,300,0,31105
563,0.0,64,0,31169
564,0.0,27,0,31196
565,0.0,20,0,31216
566,0.0,16,0,31232
567,0.0,32,0,31264
568,0.0,172,0,31436
569,0.0,69,0,31505
570,0.0,197,0,31702
571,0.0,24,0,31726
572,0.0,16,0,31742
573,0.0,17,0,31759
574,0.0,86,0,31845
575,0.0,115,0,31960
576,0.0,55,0,32015
577,0.0,33,0,32048
578,0.0,14,0,32062
579,0.0,15,0,32077
580,0.0,168,0,32245
581,0.0,32,0,32277
582,0.0,20,0,32297
583,0.0,76,0,32373
584,0.0,45,0,32418
585,0.0,104,0,32522
586,0.0,68,0,32590
587,0.0,68,0,32658
588,0.0,7,0,32665
589,0.0,74,0,32739
590,0.0,94,0,32833
591,0.0,98,0,32931
592,0.0,85,0,33016
593,0.0,193,0,33209
594,0.667,111,1,33320
595,0.0,13,0,33333
596,0.0,50,0,33383
597,0.0,12,0,33395
598,0.0,18,0,33413
599,0.583,139,1,33552
600,0.0,54,0,33606
601,0.8049999999999999,65,1,33671
602,0.6639999999999999,112,1,33783
603,0.0,151,0,33934
604,0.916,28,1,33962
605,0.0,134,0,34096
606,0.0,24,0,34120
607,0.0,6,0,34126
608,0.0,46,0,34172
609,0.0,98,0,34270
610,0.0,168,0,34438
611,0.0,75,0,34513
612,0.0,125,0,34638
613,0.0,147,0,34785
614,0.847,51,1,34836
615,0.0,18,0,34854
616,0.0,77,0,34931
617,0.0,12,0,34943
618,0.0,134,0,35077
619,0.0,130,0,35207
620,0.0,49,0,35256
621,0.0,28,0,35284
622,0.0,175,0,35459
623,0.0,11,0,35470
624,0.0,109,0,35579
625,0.0,94,0,35673
626,0.0,136,0,35809
627,0.853,49,1,35858
628,0.0,49,0,35907
629,0.0,3,0,35910
630,0.0,9,0,35919
631,0.0,121,0,36040
632,0.0,51,0,36091
633,0.0,97,0,36188
634,0.0,67,0,36255
635,0.0,82,0,36337
636,0.0,117,0,36454
637,0.0,10,0,36464
638,0.0,33,0,36497
639,0.0,87,0,36584
640,0.0,27,0,36611
641,0.0,131,0,36742
642,0.0,21,0,36763
643,0.0,44,0,36807
644,0.0,12,0,36819
645,0.0,8,0,36827
646,0.0,36,0,36863
647,0.0,14,0,36877
648,0.0,70,0,36947
649,0.0,12,0,36959
650,0.0,7,0,36966
651,0.0,37,0,37003
652,0.0,52,0,37055
653,0.0,106,0,37161
654,0.0,9,0,37170
655,0.0,58,0,37228
656,0.0,48,0,37276
657,0.0,13,0,37289
658,0.0,96,0,37385
659,0.0,88,0,37473
660,0.0,266,0,37739
661,0.0,17,0,37756
662,0.0,24,0,37780
663,0.0,33,0,37813
664,0.0,44,0,37857
665,0.0,8,0,37865
666,0.0,37,0,37902
667,0.667,111,1,38013
668,0.0,7,0,38020
669,0.0,37,0,38057
670,0.0,137,0,38194
671,0.0,3,0,38197
672,0.823,59,1,38256
673,0.0,183,0,38439
674,0.0,79,0,38518
675,0.0,17,0,38535
676,0.0,52,0,38587
677,0.0,49,0,38636
678,0.0,93,0,38729
679,0.841,53,1,38782
680,0.838,54,1,38836
681,0.0,22,0,38858
682,0.0,30,0,38888
683,0.0,13,0,38901
684,0.862,46,1,38947
685,0.0,21,0,38968
686,0.0,3,0,38971
687,0.742,86,1,39057
688,0.0,111,0,39168
689,0.0,3,0,39171
690,0.0,13,0,39184
691,0.889,37,1,39221
692,0.0,88,0,39309
693,0.0,271,0,39580
694,0.0,206,0,39786
695,0.0,25,0,39811
696,0.0,118,0,39929
697,0.0,109,0,40038
698,0.0,50,0,40088
699,0.0,15,0,40103
700,0.0,18,0,40121
701,0.0,29,0,40150
702,0.886,38,1,40188
703,0.0,13,0,40201
704,0.0,14,0,40215
705,0.0,291,0,40506
706,0.853,49,1,40555
707,0.649,117,1,40672
708,0.8260000000000001,58,1,40730
709,0.7989999999999999,67,1,40797
710,0.0,33,0,40830
711,0.0,16,0,40846
712,0.0,23,0,40869
713,0.0,66,0,40935
714,0.0,21,0,40956
715,0.0,6,0,40962
716,0.0,11,0,40973
717,0.0,8,0,40981
718,0.0,132,0,41113
719,0.0,59,0,41172
720,0.0,5,0,41177
721,0.0,5,0,41182
722,0.0,13,0,41195
723,0.0,47,0,41242
724,0.0,8,0,41250
725,0.0,136,0,41386
726,0.0,84,0,41470
727,0.0,27,0,41497
728,0.0,17,0,41514
729,0.0,3,0,41517
730,0.0,5,0,41522
731,0.0,86,0,41608
732,0.0,57,0,41665
733,0.0,8,0,41673
734,0.0,124,0,41797
735,0.0,20,0,41817
736,0.0,13,0,41830
737,0.0,162,0,41992
738,0.0,15,0,42007
739,0.0,29,0,42036
740,0.0,10,0,42046
741,0.0,3,0,42049
742,0.0,77,0,42126
743,0.0,5,0,42131
744,0.0,88,0,42219
745,0.0,158,0,42377
746,0.0,130,0,42507
747,0.0,32,0,42539
748,0.688,104,1,42643
749,0.0,20,0,42663
750,0.0,27,0,42690
751,0.0,19,0,42709
752,0.0,36,0,42745
753,0.0,126,0,42871
754,0.0,76,0,42947
755,0.784,72,1,43019
756,0.802,66,1,43085
757,0.0,43,0,43128
758,0.0,65,0,43193
759,0.0,35,0,43228
760,0.0,110,0,43338
761,0.0,99,0,43437
762,0.0,137,0,43574
763,0.0,77,0,43651
764,0.0,12,0,43663
765,0.0,76,0,43739
766,0.0,5,0,43744
767,0.0,55,0,43799
768,0.0,39,0,43838
769,0.0,46,0,43884
770,0.0,56,0,43940
771,0.0,62,0,44002
772,0.0,21,0,44023
773,0.0,57,0,44080
774,0.0,118,0,44198
775,0.0,3,0,44201
776,0.0,92,0,44293
777,0.0,28,0,44321
778,0.0,269,0,44590
779,0.0,16,0,44606
780,0.0,300,0,44906
781,0.0,160,0,45066
782,0.0,3,0,45069
783,0.0,195,0,45264
784,0.0,17,0,45281
785,0.0,82,0,45363
786,0.0,23,0,45386
787,0.0,12,0,45398
788,0.0,11,0,45409
789,0.0,126,0,45535
790,0.0,32,0,45567
791,0.0,7,0,45574
792,0.0,44,0,45618
793,0.0,114,0,45732
794,0.0,66,0,45798
795,0.0,3,0,45801
796,0.0,7,0,45808
797,0.0,26,0,45834
798,0.0,89,0,45923
799,0.727,91,1,46014
800,0.0,273,0,46287
801,0.0,84,0,46371
802,0.349,217,1,46588
803,0.0,100,0,46688
804,0.0,71,0,46759
805,0.0,81,0,46840
806,0.751,83,1,46923
807,0.0,101,0,47024
808,0.0,7,0,47031
809,0.0,35,0,47066
810,0.688,104,1,47170
811,0.904,32,1,47202
812,0.0,30,0,47232
813,0.0,49,0,47281
814,0.0,5,0,47286
815,0.0,31,0,47317
816,0.0,47,0,47364
817,0.8140000000000001,62,1,47426
818,0.0,112,0,47538
819,0.0,3,0,47541
820,0.0,72,0,47613
821,0.8260000000000001,58,1,47671
822,0.0,152,0,47823
823,0.0,28,0,47851
824,0.0,61,0,47912
825,0.0,95,0,48007
826,0.0,74,0,48081
827,0.0,68,0,48149
828,0.0,4,0,48153
829,0.0,38,0,48191
830,0.0,13,0,48204
831,0.0,133,0,48337
832,0.0,13,0,48350
833,0.0,9,0,48359
