episode,reward,steps,success,total_steps
810,1.112,32,1,43571
811,0.9799999999999999,65,1,43636
812,0.5759999999999998,166,1,43802
813,-0.986,7,0,43809
814,1.1320000000000001,27,1,43836
815,1.1,35,1,43871
816,0.96,70,1,43941
817,1.008,58,1,43999
818,0.9239999999999999,79,1,44078
819,0.976,66,1,44144
820,0.8119999999999999,107,1,44251
821,0.9639999999999999,69,1,44320
822,1.02,55,1,44375
823,0.956,71,1,44446
824,1.072,42,1,44488
825,1.028,53,1,44541
826,0.9159999999999999,81,1,44622
827,0.96,70,1,44692
828,-0.988,9,0,44701
829,1.012,57,1,44758
830,-0.978,39,0,44797
831,0.96,70,1,44867
832,1.044,49,1,44916
833,1.1,35,1,44951
834,1.056,46,1,44997
835,1.048,48,1,45045
836,0.9119999999999999,82,1,45127
837,1.056,46,1,45173
838,1.12,30,1,45203
839,0.972,67,1,45270
840,-0.985,6,0,45276
841,-0.982,3,0,45279
842,0.4559999999999999,196,1,45475
843,0.976,66,1,45541
844,-0.985,6,0,45547
845,-0.97,31,0,45578
846,-0.982,3,0,45581
847,-0.991,12,0,45593
848,1.012,57,1,45650
849,0.956,71,1,45721
850,-0.947,8,0,45729
851,-0.977,18,0,45747
852,1.088,38,1,45785
853,1.076,41,1,45826
854,-0.987,48,0,45874
855,1.104,34,1,45908
856,0.74,125,1,46033
857,1.032,52,1,46085
858,1.036,51,1,46136
859,1.028,53,1,46189
860,1.008,58,1,46247
861,-1.0030000000000001,24,0,46271
862,1.064,44,1,46315
863,1.1480000000000001,23,1,46338
864,0.8319999999999999,102,1,46440
865,-0.997,18,0,46458
866,1.108,33,1,46491
867,1.064,44,1,46535
868,0.836,101,1,46636
869,1.156,21,1,46657
870,1.044,49,1,46706
871,-0.992,13,0,46719
872,1.04,50,1,46769
873,1.124,29,1,46798
874,1.032,52,1,46850
875,-0.9590000000000001,40,0,46890
876,1.108,33,1,46923
877,1.1480000000000001,23,1,46946
878,1.016,56,1,47002
879,1.108,33,1,47035
880,-1.022,43,0,47078
881,1.068,43,1,47121
882,1.012,57,1,47178
883,1.072,42,1,47220
884,-0.994,15,0,47235
885,1.108,33,1,47268
886,-0.985,6,0,47274
887,1.056,46,1,47320
888,-0.953,14,0,47334
889,1.012,57,1,47391
890,1.096,36,1,47427
891,-0.982,3,0,47430
892,1.052,47,1,47477
893,1.06,45,1,47522
894,1.156,21,1,47543
895,1.124,29,1,47572
896,1.124,29,1,47601
897,0.9279999999999999,78,1,47679
898,0.912,82,1,47761
899,-0.992,13,0,47774
900,1.084,39,1,47813
901,1.008,58,1,47871
902,1.108,33,1,47904
903,1.056,46,1,47950
904,-0.991,12,0,47962
905,0.8999999999999999,85,1,48047
906,0.9639999999999999,69,1,48116
907,1.068,43,1,48159
908,1.056,46,1,48205
909,1.124,29,1,48234
910,0.9479999999999998,73,1,48307
911,1.08,40,1,48347
912,1.004,59,1,48406
913,-0.986,7,0,48413
914,1.092,37,1,48450
915,1.1320000000000001,27,1,48477
916,0.992,62,1,48539
917,-1.0,21,0,48560
918,-0.983,4,0,48564
919,-0.982,3,0,48567
