episode,reward,steps,success,total_steps
641,-1.0250000000000001,66,0,41538
642,-1.002,23,0,41561
643,-0.978,19,0,41580
644,-0.9460000000000001,47,0,41627
645,1.036,51,1,41678
646,-0.972,13,0,41691
647,-0.97,31,0,41722
648,-0.873,34,0,41756
649,-1.0190000000000001,60,0,41816
650,-0.984,5,0,41821
651,-0.991,12,0,41833
652,-0.991,32,0,41865
653,-0.992,13,0,41878
654,-0.991,12,0,41890
655,1.036,51,1,41941
656,-0.994,15,0,41956
657,-0.966,7,0,41963
658,-0.995,16,0,41979
659,-1.002,43,0,42022
660,-0.99,31,0,42053
661,-1.022,43,0,42096
662,-0.986,7,0,42103
663,-0.9510000000000001,72,0,42175
664,1.068,43,1,42218
665,0.984,64,1,42282
666,-0.985,6,0,42288
667,1.088,38,1,42326
668,-0.916,37,0,42363
669,-0.986,47,0,42410
670,-0.993,34,0,42444
671,-0.971,32,0,42476
672,1.072,42,1,42518
673,-0.982,3,0,42521
674,-1.0050000000000001,46,0,42567
675,-1.006,27,0,42594
676,0.9799999999999999,65,1,42659
677,-0.982,3,0,42662
678,-0.908,69,0,42731
679,1.076,41,1,42772
680,-1.016,77,0,42849
681,-0.987,48,0,42897
682,-0.985,6,0,42903
683,-0.984,5,0,42908
684,-0.966,7,0,42915
685,-0.984,5,0,42920
686,-0.968,9,0,42929
687,-0.992,13,0,42942
688,-0.9530000000000001,14,0,42956
689,-0.912,33,0,42989
690,-0.9510000000000001,12,0,43001
691,-0.969,10,0,43011
692,-1.028,49,0,43060
693,-0.917,18,0,43078
694,1.016,56,1,43134
695,-0.914,35,0,43169
696,1.064,44,1,43213
697,1.032,52,1,43265
698,-0.936,17,0,43282
699,-0.96,21,0,43303
700,0.9799999999999999,65,1,43368
701,-0.973,34,0,43402
702,-0.984,5,0,43407
703,1.104,34,1,43441
704,-1.036,57,0,43498
705,-1.002,23,0,43521
706,-0.982,3,0,43524
707,-0.97,31,0,43555
708,-1.03,51,0,43606
709,-1.006,67,0,43673
710,-1.046,87,0,43760
