episode,reward,steps,success,total_steps
691,0.868,44,1,33935
692,0.0,85,0,34020
693,0.0,41,0,34061
694,0.0,11,0,34072
695,0.919,27,1,34099
696,0.0,16,0,34115
697,-1.0,40,0,34155
698,0.0,35,0,34190
699,0.0,24,0,34214
700,-1.0,20,0,34234
701,0.892,36,1,34270
702,0.0,54,0,34324
703,0.0,72,0,34396
704,0.0,43,0,34439
705,0.922,26,1,34465
706,-1.0,30,0,34495
707,-1.0,40,0,34535
708,0.0,9,0,34544
709,0.895,35,1,34579
710,0.0,12,0,34591
711,0.0,6,0,34597
712,0.0,9,0,34606
713,0.0,103,0,34709
714,0.0,120,0,34829
715,0.904,32,1,34861
716,0.0,9,0,34870
717,0.0,5,0,34875
718,-1.0,50,0,34925
719,0.721,93,1,35018
720,-1.0,80,0,35098
721,-1.0,100,0,35198
722,-1.0,70,0,35268
723,0.0,43,0,35311
724,0.0,41,0,35352
725,-1.0,40,0,35392
726,0.0,44,0,35436
727,0.7809999999999999,73,1,35509
728,-1.0,110,0,35619
729,-1.0,50,0,35669
730,0.895,35,1,35704
731,0.0,27,0,35731
732,0.0,54,0,35785
733,0.0,25,0,35810
734,0.0,75,0,35885
735,-1.0,30,0,35915
736,-1.0,80,0,35995
737,0.0,10,0,36005
738,0.0,77,0,36082
739,-1.0,40,0,36122
740,0.0,35,0,36157
741,-1.0,90,0,36247
742,-1.0,40,0,36287
743,0.0,3,0,36290
744,0.0,39,0,36329
745,0.775,75,1,36404
746,-1.0,40,0,36444
747,0.889,37,1,36481
748,0.0,13,0,36494
749,0.0,48,0,36542
750,0.0,9,0,36551
751,0.907,31,1,36582
752,0.727,91,1,36673
753,0.727,91,1,36764
754,0.859,47,1,36811
755,-1.0,20,0,36831
756,0.0,53,0,36884
757,0.0,27,0,36911
758,0.7090000000000001,97,1,37008
759,0.904,32,1,37040
760,0.0,88,0,37128
761,0.0,5,0,37133
762,0.0,48,0,37181
763,0.0,10,0,37191
764,0.0,5,0,37196
765,-1.0,60,0,37256
766,0.778,74,1,37330
767,0.0,43,0,37373
768,0.0,41,0,37414
769,-1.0,30,0,37444
770,0.0,87,0,37531
771,0.0,48,0,37579
772,0.0,34,0,37613
773,0.0,19,0,37632
774,0.0,6,0,37638
775,0.0,50,0,37688
776,0.0,43,0,37731
777,-1.0,60,0,37791
778,-1.0,90,0,37881
779,-1.0,90,0,37971
780,0.0,12,0,37983
781,-1.0,10,0,37993
782,0.0,16,0,38009
783,0.0,34,0,38043
784,0.0,68,0,38111
785,-1.0,30,0,38141
786,0.0,76,0,38217
787,0.0,105,0,38322
788,0.0,33,0,38355
789,0.0,118,0,38473
790,-1.0,110,0,38583
791,0.0,4,0,38587
792,-1.0,110,0,38697
793,-1.0,90,0,38787
794,0.0,63,0,38850
795,0.0,27,0,38877
796,0.0,26,0,38903
797,-1.0,50,0,38953
798,0.0,72,0,39025
799,0.0,45,0,39070
800,0.0,92,0,39162
801,0.667,111,1,39273
802,0.0,3,0,39276
803,-1.0,10,0,39286
804,0.733,89,1,39375
805,-1.0,60,0,39435
806,-1.0,20,0,39455
807,-1.0,40,0,39495
808,0.0,39,0,39534
809,0.871,43,1,39577
810,0.0,65,0,39642
811,0.0,15,0,39657
812,-1.0,10,0,39667
813,-1.0,50,0,39717
814,0.0,14,0,39731
815,0.0,12,0,39743
816,-1.0,70,0,39813
817,-1.0,30,0,39843
818,0.0,37,0,39880
819,0.0,20,0,39900
820,-1.0,70,0,39970
821,0.0,3,0,39973
822,0.0,16,0,39989
823,0.0,108,0,40097
824,-1.0,90,0,40187
825,-1.0,80,0,40267
826,0.0,13,0,40280
827,0.0,38,0,40318
828,-1.0,80,0,40398
829,0.892,36,1,40434
830,0.0,48,0,40482
831,0.0,5,0,40487
832,-1.0,10,0,40497
833,0.883,39,1,40536
834,0.0,3,0,40539
835,0.0,19,0,40558
836,-1.0,80,0,40638
837,-1.0,70,0,40708
838,-1.0,70,0,40778
839,0.0,21,0,40799
840,0.6970000000000001,101,1,40900
841,-1.0,10,0,40910
842,-1.0,70,0,40980
843,0.892,36,1,41016
844,0.763,79,1,41095
845,0.0,34,0,41129
846,0.8049999999999999,65,1,41194
847,0.913,29,1,41223
848,0.0,45,0,41268
849,-1.0,40,0,41308
850,0.0,111,0,41419
851,0.0,70,0,41489
852,-1.0,10,0,41499
853,0.0,37,0,41536
854,0.802,66,1,41602
855,-1.0,80,0,41682
856,0.0,3,0,41685
857,0.0,50,0,41735
858,-1.0,10,0,41745
859,0.0,45,0,41790
860,-1.0,10,0,41800
861,-1.0,70,0,41870
862,0.0,69,0,41939
863,-1.0,30,0,41969
864,0.0,31,0,42000
865,0.886,38,1,42038
866,0.0,3,0,42041
867,0.0,35,0,42076
868,0.0,59,0,42135
869,0.0,32,0,42167
870,-1.0,50,0,42217
871,0.0,3,0,42220
872,0.0,16,0,42236
873,-1.0,20,0,42256
874,0.0,33,0,42289
875,0.0,26,0,42315
876,-1.0,40,0,42355
877,0.742,86,1,42441
878,-1.0,90,0,42531
879,0.913,29,1,42560
880,-1.0,60,0,42620
881,0.907,31,1,42651
882,-1.0,40,0,42691
883,0.0,35,0,42726
884,0.6819999999999999,106,1,42832
885,0.901,33,1,42865
886,0.0,16,0,42881
887,0.712,96,1,42977
888,0.886,38,1,43015
889,-1.0,60,0,43075
890,0.0,33,0,43108
891,0.0,50,0,43158
892,0.0,8,0,43166
893,-1.0,20,0,43186
894,0.892,36,1,43222
895,0.7090000000000001,97,1,43319
896,0.0,99,0,43418
897,0.0,42,0,43460
898,-1.0,10,0,43470
899,-1.0,70,0,43540
900,0.88,40,1,43580
901,-1.0,30,0,43610
902,0.0,17,0,43627
903,0.0,16,0,43643
904,-1.0,10,0,43653
905,-1.0,60,0,43713
906,0.0,174,0,43887
907,0.0,72,0,43959
908,0.646,118,1,44077
909,-1.0,40,0,44117
910,0.0,43,0,44160
911,0.0,14,0,44174
912,0.0,60,0,44234
913,0.0,25,0,44259
914,0.0,7,0,44266
915,0.0,57,0,44323
916,-1.0,90,0,44413
917,0.0,5,0,44418
918,0.7150000000000001,95,1,44513
919,0.862,46,1,44559
920,-1.0,40,0,44599
921,0.0,37,0,44636
