episode,reward,steps,success,total_steps
508,0.622,126,1,29510
509,0.865,45,1,29555
510,0.0,18,0,29573
511,0.0,38,0,29611
512,0.0,19,0,29630
513,0.5349999999999999,155,1,29785
514,0.0,10,0,29795
515,0.0,109,0,29904
516,0.403,199,1,30103
517,0.0,36,0,30139
518,0.0,47,0,30186
519,0.45999999999999996,180,1,30366
520,0.631,123,1,30489
521,0.5619999999999999,146,1,30635
522,0.0,200,0,30835
523,0.0,106,0,30941
524,0.0,168,0,31109
525,0.0,8,0,31117
526,0.787,71,1,31188
527,0.7989999999999999,67,1,31255
528,0.0,10,0,31265
529,0.0,14,0,31279
530,0.7150000000000001,95,1,31374
531,0.688,104,1,31478
532,0.0,5,0,31483
533,0.0,47,0,31530
534,0.9279999999999999,24,1,31554
535,0.0,3,0,31557
536,0.0,80,0,31637
537,0.0,100,0,31737
538,0.0,30,0,31767
539,0.823,59,1,31826
540,0.0,9,0,31835
541,0.0,5,0,31840
542,0.0,47,0,31887
543,0.547,151,1,32038
544,0.775,75,1,32113
545,0.5409999999999999,153,1,32266
546,0.0,30,0,32296
547,0.0,25,0,32321
548,0.0,45,0,32366
549,0.0,37,0,32403
550,0.0,95,0,32498
551,0.0,41,0,32539
552,0.0,8,0,32547
553,0.0,36,0,32583
554,0.865,45,1,32628
555,0.0,61,0,32689
556,0.0,3,0,32692
557,0.0,39,0,32731
558,0.847,51,1,32782
559,0.0,16,0,32798
560,0.0,93,0,32891
561,0.0,6,0,32897
562,0.0,7,0,32904
563,0.736,88,1,32992
564,0.0,29,0,33021
565,0.0,15,0,33036
566,0.0,27,0,33063
567,0.769,77,1,33140
568,0.0,96,0,33236
569,0.817,61,1,33297
570,0.8140000000000001,62,1,33359
571,0.0,3,0,33362
572,0.817,61,1,33423
573,0.0,16,0,33439
574,0.0,17,0,33456
575,0.0,54,0,33510
576,0.0,21,0,33531
577,0.0,10,0,33541
578,0.0,60,0,33601
579,0.604,132,1,33733
580,0.0,17,0,33750
581,0.865,45,1,33795
582,0.0,98,0,33893
583,0.0,16,0,33909
584,0.7989999999999999,67,1,33976
585,0.0,80,0,34056
586,0.0,118,0,34174
587,0.0,22,0,34196
588,0.0,30,0,34226
589,0.817,61,1,34287
590,0.0,41,0,34328
591,0.0,144,0,34472
592,0.0,15,0,34487
593,0.0,118,0,34605
594,0.0,285,0,34890
595,0.0,27,0,34917
596,0.0,123,0,35040
597,0.0,5,0,35045
598,0.757,81,1,35126
599,0.649,117,1,35243
600,0.0,32,0,35275
601,0.0,15,0,35290
602,0.727,91,1,35381
603,0.0,300,0,35681
604,0.0,77,0,35758
605,0.265,245,1,36003
606,0.0,5,0,36008
607,0.0,42,0,36050
608,0.0,29,0,36079
609,0.0,28,0,36107
610,0.832,56,1,36163
611,0.0,63,0,36226
612,0.0,25,0,36251
613,0.685,105,1,36356
614,0.0,9,0,36365
615,0.0,6,0,36371
616,0.862,46,1,36417
617,0.796,68,1,36485
618,0.6970000000000001,101,1,36586
619,0.0,8,0,36594
620,0.874,42,1,36636
621,0.907,31,1,36667
622,0.0,41,0,36708
623,0.7989999999999999,67,1,36775
624,0.859,47,1,36822
625,0.0,3,0,36825
626,0.0,37,0,36862
627,0.0,39,0,36901
628,0.0,10,0,36911
629,0.0,16,0,36927
630,0.0,19,0,36946
631,0.61,130,1,37076
632,0.868,44,1,37120
633,0.874,42,1,37162
634,0.655,115,1,37277
635,0.841,53,1,37330
636,0.865,45,1,37375
637,0.7929999999999999,69,1,37444
638,0.8109999999999999,63,1,37507
639,0.0,48,0,37555
640,0.853,49,1,37604
641,0.0,3,0,37607
642,0.8109999999999999,63,1,37670
643,0.808,64,1,37734
644,0.787,71,1,37805
645,0.703,99,1,37904
646,0.85,50,1,37954
647,0.0,10,0,37964
648,0.769,77,1,38041
649,0.73,90,1,38131
650,0.775,75,1,38206
651,0.0,34,0,38240
652,0.547,151,1,38391
653,0.0,15,0,38406
654,0.796,68,1,38474
655,0.898,34,1,38508
656,0.838,54,1,38562
657,0.0,45,0,38607
658,0.0,4,0,38611
659,0.0,22,0,38633
660,0.0,15,0,38648
661,0.0,110,0,38758
662,0.835,55,1,38813
663,0.847,51,1,38864
664,0.0,8,0,38872
665,0.661,113,1,38985
666,0.856,48,1,39033
667,0.577,141,1,39174
668,0.0,19,0,39193
669,0.832,56,1,39249
670,0.85,50,1,39299
671,0.853,49,1,39348
672,0.913,29,1,39377
673,0.853,49,1,39426
674,0.712,96,1,39522
675,0.0,3,0,39525
676,0.685,105,1,39630
677,0.823,59,1,39689
678,0.883,39,1,39728
679,0.0,10,0,39738
680,0.7929999999999999,69,1,39807
681,0.688,104,1,39911
682,0.8140000000000001,62,1,39973
683,0.787,71,1,40044
684,0.862,46,1,40090
685,0.0,9,0,40099
686,0.838,54,1,40153
687,0.0,12,0,40165
688,0.784,72,1,40237
689,0.808,64,1,40301
690,0.862,46,1,40347
691,0.0,20,0,40367
692,0.7929999999999999,69,1,40436
693,0.823,59,1,40495
694,0.874,42,1,40537
695,0.871,43,1,40580
696,0.5680000000000001,144,1,40724
697,0.766,78,1,40802
698,0.0,57,0,40859
699,0.886,38,1,40897
700,0.8049999999999999,65,1,40962
701,0.754,82,1,41044
702,0.778,74,1,41118
703,0.88,40,1,41158
704,0.0,20,0,41178
705,0.0,33,0,41211
706,0.85,50,1,41261
707,0.484,172,1,41433
708,0.859,47,1,41480
709,0.0,24,0,41504
710,0.667,111,1,41615
711,0.0,28,0,41643
712,0.0,66,0,41709
713,0.79,70,1,41779
714,0.20199999999999996,266,1,42045
715,0.829,57,1,42102
716,0.88,40,1,42142
717,0.706,98,1,42240
718,0.0,5,0,42245
719,0.0,76,0,42321
720,0.0,7,0,42328
721,0.94,20,1,42348
722,0.8260000000000001,58,1,42406
723,0.8109999999999999,63,1,42469
